datetime,COCOSBUSD_open,COCOSBUSD_high,COCOSBUSD_low,COCOSBUSD_close
2022-02-05 10:00:00,1.365,1.3663,1.3539,1.3661
2022-02-05 11:00:00,1.3649,1.3649,1.301,1.3027
2022-02-05 12:00:00,1.3043,1.3399,1.286,1.3291
2022-02-05 13:00:00,1.3276,1.3356,1.3209,1.3296
2022-02-05 14:00:00,1.3227,1.3227,1.3019,1.3126
2022-02-05 15:00:00,1.3152,1.3198,1.3041,1.3143
2022-02-05 16:00:00,1.3107,1.3235,1.3093,1.3104
2022-02-05 17:00:00,1.3126,1.392,1.3126,1.3777
2022-02-05 18:00:00,1.3743,1.3743,1.3309,1.3421
2022-02-05 19:00:00,1.3426,1.3902,1.341,1.3902
2022-02-05 20:00:00,1.3904,1.4786,1.3875,1.4597
2022-02-05 21:00:00,1.4617,1.4661,1.3934,1.3963
2022-02-05 22:00:00,1.405,1.46,1.4041,1.4248
2022-02-05 23:00:00,1.4276,1.458,1.399,1.4396
2022-02-06 00:00:00,1.4396,1.5725,1.4238,1.5344
2022-02-06 01:00:00,1.5334,1.7613,1.4919,1.7234
2022-02-06 02:00:00,1.7218,1.85,1.6774,1.6995
2022-02-06 03:00:00,1.699,1.7104,1.6352,1.6474
2022-02-06 04:00:00,1.6484,1.6703,1.62,1.6256
2022-02-06 05:00:00,1.6256,1.7319,1.6256,1.6811
2022-02-06 06:00:00,1.6776,1.6776,1.6338,1.6343
2022-02-06 07:00:00,1.636,1.7287,1.6326,1.6713
2022-02-06 08:00:00,1.6713,1.7386,1.652,1.6874
2022-02-06 09:00:00,1.6884,1.7172,1.611,1.6161
2022-02-06 10:00:00,1.6151,1.6585,1.5874,1.6389
2022-02-06 11:00:00,1.6389,1.6611,1.6024,1.6286
2022-02-06 12:00:00,1.6299,1.6465,1.6143,1.6228
2022-02-06 13:00:00,1.6225,1.6307,1.57,1.5876
2022-02-06 14:00:00,1.587,1.6077,1.5565,1.5603
2022-02-06 15:00:00,1.5605,1.5706,1.4935,1.515
2022-02-06 16:00:00,1.5194,1.5291,1.504,1.5135
2022-02-06 17:00:00,1.5166,1.5219,1.4905,1.4907
2022-02-06 18:00:00,1.4918,1.5441,1.488,1.5391
2022-02-06 19:00:00,1.5394,1.544,1.5067,1.5192
2022-02-06 20:00:00,1.5151,1.5382,1.4816,1.5327
2022-02-06 21:00:00,1.5276,1.5364,1.5213,1.5213
2022-02-06 22:00:00,1.5223,1.5289,1.5011,1.5151
2022-02-06 23:00:00,1.5151,1.5434,1.5151,1.5315
2022-02-07 00:00:00,1.5312,1.6031,1.5246,1.5745
2022-02-07 01:00:00,1.5745,1.6481,1.5643,1.6256
2022-02-07 02:00:00,1.6304,1.6447,1.6079,1.6328
2022-02-07 03:00:00,1.6259,1.6259,1.5828,1.5875
2022-02-07 04:00:00,1.5908,1.5925,1.5456,1.5827
2022-02-07 05:00:00,1.5765,1.6163,1.5566,1.5947
2022-02-07 06:00:00,1.5948,1.6049,1.5779,1.5963
2022-02-07 07:00:00,1.5961,1.6165,1.5811,1.592
2022-02-07 08:00:00,1.5913,1.6017,1.5881,1.5911
2022-02-07 09:00:00,1.5939,1.6891,1.5939,1.6716
2022-02-07 10:00:00,1.6732,1.7353,1.6457,1.6969
2022-02-07 11:00:00,1.6922,1.6979,1.6296,1.6628
2022-02-07 12:00:00,1.6566,1.6584,1.6227,1.6578
2022-02-07 13:00:00,1.6561,1.6695,1.62,1.6335
2022-02-07 14:00:00,1.6282,1.664,1.6227,1.632
2022-02-07 15:00:00,1.6366,1.6447,1.6038,1.6163
2022-02-07 16:00:00,1.6117,1.623,1.5767,1.61
2022-02-07 17:00:00,1.6103,1.6112,1.5881,1.5998
2022-02-07 18:00:00,1.6,1.6273,1.589,1.6147
2022-02-07 19:00:00,1.6125,1.6793,1.6119,1.6181
2022-02-07 20:00:00,1.6185,1.6272,1.5952,1.6096
2022-02-07 21:00:00,1.61,1.6125,1.5709,1.5728
2022-02-07 22:00:00,1.5728,1.599,1.5643,1.5879
2022-02-07 23:00:00,1.589,1.599,1.5828,1.599
2022-02-08 00:00:00,1.599,1.609,1.5849,1.6066
2022-02-08 01:00:00,1.6066,1.6619,1.5935,1.6134
2022-02-08 02:00:00,1.6072,1.6288,1.57,1.6071
2022-02-08 03:00:00,1.6105,1.6105,1.5231,1.5308
2022-02-08 04:00:00,1.5335,1.5497,1.5047,1.5311
2022-02-08 05:00:00,1.5314,1.5315,1.5032,1.5271
2022-02-08 06:00:00,1.5217,1.6278,1.5214,1.5602
2022-02-08 07:00:00,1.5678,1.6237,1.5153,1.5423
2022-02-08 08:00:00,1.5402,1.6067,1.532,1.5426
2022-02-08 09:00:00,1.5425,1.5666,1.5338,1.538
2022-02-08 10:00:00,1.5371,1.5371,1.5065,1.5295
2022-02-08 11:00:00,1.5292,1.5789,1.505,1.5063
2022-02-08 12:00:00,1.5097,1.5134,1.4681,1.4912
2022-02-08 13:00:00,1.4912,1.5579,1.4912,1.5091
2022-02-08 14:00:00,1.5091,1.5166,1.4882,1.5001
2022-02-08 15:00:00,1.5007,1.5463,1.5007,1.5398
2022-02-08 16:00:00,1.5424,1.5691,1.5198,1.5618
2022-02-08 17:00:00,1.5618,1.6544,1.5618,1.5735
2022-02-08 18:00:00,1.5796,1.5876,1.563,1.5677
2022-02-08 19:00:00,1.5723,1.5944,1.556,1.5849
2022-02-08 20:00:00,1.5849,1.5966,1.5743,1.5793
2022-02-08 21:00:00,1.5793,1.5793,1.5438,1.5524
2022-02-08 22:00:00,1.5525,1.5796,1.5488,1.5488
2022-02-08 23:00:00,1.5546,1.559,1.5397,1.5397
2022-02-09 00:00:00,1.5389,1.5419,1.5309,1.5409
2022-02-09 01:00:00,1.54,1.5518,1.54,1.548
2022-02-09 02:00:00,1.5518,1.5913,1.5368,1.5793
2022-02-09 03:00:00,1.5777,1.5905,1.55,1.58
2022-02-09 04:00:00,1.5851,1.588,1.5565,1.5565
2022-02-09 05:00:00,1.5635,1.6169,1.5577,1.5966
2022-02-09 06:00:00,1.5994,1.6107,1.5781,1.5876
2022-02-09 07:00:00,1.5869,1.6204,1.5849,1.6204
2022-02-09 08:00:00,1.6158,1.626,1.5829,1.5909
2022-02-09 09:00:00,1.591,1.6143,1.5829,1.6026
2022-02-09 10:00:00,1.603,1.608,1.5801,1.5901
2022-02-09 11:00:00,1.5838,1.6085,1.5718,1.5976
2022-02-09 12:00:00,1.5976,1.6048,1.589,1.5905
2022-02-09 13:00:00,1.5961,1.5993,1.5793,1.5805
2022-02-09 14:00:00,1.5879,1.599,1.5873,1.5873
2022-02-09 15:00:00,1.5893,1.6141,1.5871,1.6132
2022-02-09 16:00:00,1.6132,1.6142,1.5847,1.5901
2022-02-09 17:00:00,1.5904,1.616,1.5751,1.5895
2022-02-09 18:00:00,1.5876,1.594,1.4508,1.5129
2022-02-09 19:00:00,1.5151,1.5155,1.4445,1.4897
2022-02-09 20:00:00,1.4892,1.504,1.4845,1.4988
2022-02-09 21:00:00,1.5045,1.5141,1.4903,1.491
2022-02-09 22:00:00,1.4899,1.5044,1.4736,1.5044
2022-02-09 23:00:00,1.4976,1.5109,1.4918,1.5027
2022-02-10 00:00:00,1.5004,1.5181,1.5002,1.5173
2022-02-10 01:00:00,1.5178,1.5219,1.5147,1.5154
2022-02-10 02:00:00,1.515,1.5226,1.5047,1.5215
2022-02-10 03:00:00,1.5215,1.544,1.5215,1.5273
2022-02-10 04:00:00,1.5281,1.5441,1.5236,1.5319
2022-02-10 05:00:00,1.5319,1.549,1.5319,1.536
2022-02-10 06:00:00,1.538,1.5913,1.5294,1.54
2022-02-10 07:00:00,1.5404,1.5477,1.5011,1.5244
2022-02-10 08:00:00,1.524,1.5315,1.4381,1.4533
2022-02-10 09:00:00,1.4458,1.4847,1.4262,1.4847
2022-02-10 10:00:00,1.485,1.5147,1.485,1.4942
2022-02-10 11:00:00,1.4936,1.531,1.4896,1.5298
2022-02-10 12:00:00,1.5224,1.5271,1.4956,1.5038
2022-02-10 13:00:00,1.504,1.5166,1.4916,1.5014
2022-02-10 14:00:00,1.5045,1.5045,1.4715,1.472
2022-02-10 15:00:00,1.472,1.4901,1.464,1.471
2022-02-10 16:00:00,1.4786,1.4872,1.4633,1.4694
2022-02-10 17:00:00,1.4779,1.5006,1.4779,1.4971
2022-02-10 18:00:00,1.4969,1.497,1.4698,1.4699
2022-02-10 19:00:00,1.4698,1.4698,1.4181,1.4418
2022-02-10 20:00:00,1.442,1.4631,1.4323,1.4366
2022-02-10 21:00:00,1.4393,1.4417,1.4235,1.4363
2022-02-10 22:00:00,1.4363,1.4476,1.4363,1.4476
2022-02-10 23:00:00,1.441,1.4453,1.4339,1.4453
2022-02-11 00:00:00,1.4452,1.4518,1.4296,1.4518
2022-02-11 01:00:00,1.4518,1.4824,1.4518,1.4814
2022-02-11 02:00:00,1.473,1.4739,1.4537,1.4623
2022-02-11 03:00:00,1.4653,1.4926,1.4653,1.4668
2022-02-11 04:00:00,1.4666,1.4858,1.4588,1.4723
2022-02-11 05:00:00,1.4715,1.484,1.464,1.484
2022-02-11 06:00:00,1.484,1.49,1.4698,1.4698
2022-02-11 07:00:00,1.4701,1.49,1.4679,1.4779
2022-02-11 08:00:00,1.4738,1.4738,1.461,1.4714
2022-02-11 09:00:00,1.4712,1.51,1.4625,1.51
2022-02-11 10:00:00,1.5046,1.5099,1.4675,1.4892
2022-02-11 11:00:00,1.4908,1.7797,1.4772,1.6101
2022-02-11 12:00:00,1.6114,1.69,1.5258,1.5283
2022-02-11 13:00:00,1.53,1.595,1.4846,1.4983
2022-02-11 14:00:00,1.4971,1.5141,1.4515,1.4974
2022-02-11 15:00:00,1.4975,1.6283,1.4932,1.4965
2022-02-11 16:00:00,1.4947,1.84,1.4867,1.6687
2022-02-11 17:00:00,1.6662,1.6687,1.5819,1.6201
2022-02-11 18:00:00,1.6207,1.649,1.5508,1.5951
2022-02-11 19:00:00,1.5937,1.6289,1.538,1.5618
2022-02-11 20:00:00,1.5687,1.5692,1.5355,1.5608
2022-02-11 21:00:00,1.5572,1.5605,1.5406,1.5518
2022-02-11 22:00:00,1.5526,1.5554,1.5272,1.5348
2022-02-11 23:00:00,1.5348,1.6113,1.5328,1.5564
2022-02-12 00:00:00,1.5543,1.569,1.5258,1.5281
2022-02-12 01:00:00,1.5281,1.5281,1.4418,1.4502
2022-02-12 02:00:00,1.4575,1.6599,1.4575,1.5869
2022-02-12 03:00:00,1.5863,1.621,1.5541,1.5541
2022-02-12 04:00:00,1.5541,1.5853,1.5308,1.5426
2022-02-12 05:00:00,1.545,1.5695,1.5304,1.5643
2022-02-12 06:00:00,1.5651,1.6006,1.5467,1.571
2022-02-12 07:00:00,1.5698,1.6708,1.5653,1.622
2022-02-12 08:00:00,1.6219,1.6499,1.5843,1.5942
2022-02-12 09:00:00,1.5941,1.6066,1.5501,1.5813
2022-02-12 10:00:00,1.5851,1.5911,1.5529,1.566
2022-02-12 11:00:00,1.5688,1.5872,1.5138,1.5494
2022-02-12 12:00:00,1.5516,1.5516,1.5074,1.5313
2022-02-12 13:00:00,1.5319,1.569,1.519,1.5472
2022-02-12 14:00:00,1.5411,1.5469,1.5258,1.5393
2022-02-12 15:00:00,1.54,1.5406,1.5187,1.5305
2022-02-12 16:00:00,1.5321,1.5321,1.4882,1.5023
2022-02-12 17:00:00,1.5024,1.5245,1.5022,1.5088
2022-02-12 18:00:00,1.5115,1.5191,1.5032,1.5127
2022-02-12 19:00:00,1.5052,1.5297,1.5044,1.5144
2022-02-12 20:00:00,1.5141,1.5141,1.4953,1.4966
2022-02-12 21:00:00,1.497,1.5035,1.491,1.4981
2022-02-12 22:00:00,1.4955,1.506,1.4853,1.4903
2022-02-12 23:00:00,1.4886,1.4948,1.4834,1.4871
2022-02-13 00:00:00,1.4872,1.498,1.4715,1.4871
2022-02-13 01:00:00,1.4872,1.4949,1.4661,1.4949
2022-02-13 02:00:00,1.4953,1.5149,1.4882,1.502
2022-02-13 03:00:00,1.5013,1.538,1.4992,1.5011
2022-02-13 04:00:00,1.504,1.507,1.491,1.4958
2022-02-13 05:00:00,1.491,1.5082,1.4817,1.5025
2022-02-13 06:00:00,1.506,1.5083,1.4936,1.4987
2022-02-13 07:00:00,1.4941,1.5071,1.4912,1.5071
2022-02-13 08:00:00,1.5063,1.5242,1.4983,1.5097
2022-02-13 09:00:00,1.5057,1.5057,1.4919,1.4985
2022-02-13 10:00:00,1.5003,1.5092,1.4961,1.4987
2022-02-13 11:00:00,1.5044,1.506,1.4863,1.4921
2022-02-13 12:00:00,1.4921,1.4943,1.4662,1.4702
2022-02-13 13:00:00,1.473,1.5273,1.4588,1.4642
2022-02-13 14:00:00,1.4642,1.5229,1.4565,1.4618
2022-02-13 15:00:00,1.4617,1.4863,1.46,1.4721
2022-02-13 16:00:00,1.4717,1.4768,1.4515,1.4515
2022-02-13 17:00:00,1.4548,1.51,1.4481,1.4515
2022-02-13 18:00:00,1.4516,1.4532,1.4351,1.4351
2022-02-13 19:00:00,1.4363,1.4694,1.43,1.4418
2022-02-13 20:00:00,1.4413,1.4414,1.3852,1.3871
2022-02-13 21:00:00,1.3852,1.3971,1.3718,1.374
2022-02-13 22:00:00,1.3816,1.391,1.3816,1.387
2022-02-13 23:00:00,1.3915,1.3964,1.3812,1.3964
2022-02-14 00:00:00,1.3964,1.3981,1.3863,1.3895
2022-02-14 01:00:00,1.3869,1.392,1.3823,1.392
2022-02-14 02:00:00,1.3927,1.3991,1.3909,1.3991
2022-02-14 03:00:00,1.3997,1.4277,1.3981,1.4063
2022-02-14 04:00:00,1.4017,1.4061,1.3802,1.3868
2022-02-14 05:00:00,1.3866,1.3957,1.3836,1.3885
2022-02-14 06:00:00,1.3893,1.3918,1.3793,1.3796
2022-02-14 07:00:00,1.3793,1.4533,1.3621,1.3996
2022-02-14 08:00:00,1.3997,1.406,1.3895,1.4001
2022-02-14 09:00:00,1.405,1.424,1.4027,1.4223
2022-02-14 10:00:00,1.4211,1.4238,1.3973,1.4098
2022-02-14 11:00:00,1.4098,1.4363,1.4098,1.4198
2022-02-14 12:00:00,1.4205,1.4329,1.4152,1.4197
2022-02-14 13:00:00,1.4167,1.4493,1.407,1.4161
2022-02-14 14:00:00,1.4111,1.4111,1.354,1.3818
2022-02-14 15:00:00,1.3754,1.3878,1.3725,1.386
2022-02-14 16:00:00,1.3811,1.3811,1.36,1.3747
2022-02-14 17:00:00,1.3742,1.3938,1.3702,1.3885
2022-02-14 18:00:00,1.3885,1.3933,1.3805,1.3805
2022-02-14 19:00:00,1.3859,1.3997,1.3859,1.3965
2022-02-14 20:00:00,1.3933,1.44,1.3933,1.4312
2022-02-14 21:00:00,1.4309,1.4477,1.4257,1.4477
2022-02-14 22:00:00,1.447,1.453,1.4362,1.4479
2022-02-14 23:00:00,1.4517,1.4705,1.4446,1.4678
2022-02-15 00:00:00,1.4691,1.4862,1.4583,1.4684
2022-02-15 01:00:00,1.4684,1.4725,1.45,1.4723
2022-02-15 02:00:00,1.4722,1.4722,1.4531,1.4689
2022-02-15 03:00:00,1.4657,1.4863,1.463,1.483
2022-02-15 04:00:00,1.4865,1.4991,1.4808,1.49
2022-02-15 05:00:00,1.491,1.5,1.4861,1.4907
2022-02-15 06:00:00,1.4929,1.4972,1.4669,1.4721
2022-02-15 07:00:00,1.4703,1.4761,1.4649,1.4749
2022-02-15 08:00:00,1.4757,1.4758,1.4637,1.4686
2022-02-15 09:00:00,1.4684,1.4822,1.4645,1.4714
2022-02-15 10:00:00,1.4767,1.4769,1.4647,1.4697
2022-02-15 11:00:00,1.467,1.4718,1.4592,1.46
2022-02-15 12:00:00,1.4603,1.4738,1.4582,1.4612
2022-02-15 13:00:00,1.4616,1.4712,1.4528,1.464
2022-02-15 14:00:00,1.4618,1.4709,1.4564,1.4564
2022-02-15 15:00:00,1.4563,1.4682,1.4563,1.4661
2022-02-15 16:00:00,1.4658,1.4822,1.4583,1.4716
2022-02-15 17:00:00,1.4715,1.4953,1.4689,1.4822
2022-02-15 18:00:00,1.4804,1.4999,1.4735,1.4882
2022-02-15 19:00:00,1.4914,1.4934,1.4808,1.4843
2022-02-15 20:00:00,1.4822,1.489,1.4617,1.4617
2022-02-15 21:00:00,1.4617,1.4807,1.4573,1.4769
2022-02-15 22:00:00,1.4779,1.4805,1.4684,1.4684
2022-02-15 23:00:00,1.4718,1.4718,1.4563,1.4628
2022-02-16 00:00:00,1.4628,1.4682,1.4628,1.4655
2022-02-16 01:00:00,1.4683,1.4891,1.4683,1.4772
2022-02-16 02:00:00,1.4768,1.4779,1.471,1.4752
2022-02-16 03:00:00,1.4773,1.489,1.4747,1.4747
2022-02-16 04:00:00,1.4753,1.4826,1.4715,1.4716
2022-02-16 05:00:00,1.471,1.4777,1.4626,1.4692
2022-02-16 06:00:00,1.4688,1.4716,1.4646,1.4658
2022-02-16 07:00:00,1.4676,1.468,1.4576,1.4601
2022-02-16 08:00:00,1.4589,1.4714,1.4346,1.4405
2022-02-16 09:00:00,1.4395,1.4475,1.4062,1.4169
2022-02-16 10:00:00,1.4159,1.4299,1.4145,1.4206
2022-02-16 11:00:00,1.4205,1.4393,1.4105,1.4393
2022-02-16 12:00:00,1.4393,1.4479,1.4346,1.4346
2022-02-16 13:00:00,1.4367,1.4453,1.4333,1.4453
2022-02-16 14:00:00,1.4465,1.4684,1.441,1.4598
2022-02-16 15:00:00,1.4659,1.469,1.457,1.4593
2022-02-16 16:00:00,1.4572,1.497,1.4563,1.469
2022-02-16 17:00:00,1.4695,1.4827,1.4679,1.475
2022-02-16 18:00:00,1.4722,1.4793,1.4594,1.4594
2022-02-16 19:00:00,1.4629,1.4667,1.4538,1.4654
2022-02-16 20:00:00,1.4663,1.469,1.4567,1.4567
2022-02-16 21:00:00,1.4567,1.4599,1.451,1.4599
2022-02-16 22:00:00,1.459,1.469,1.4515,1.4531
2022-02-16 23:00:00,1.4515,1.4554,1.4394,1.4547
2022-02-17 00:00:00,1.4552,1.5788,1.4552,1.5457
2022-02-17 01:00:00,1.5461,1.5698,1.5011,1.5055
2022-02-17 02:00:00,1.5096,1.5312,1.4904,1.512
2022-02-17 03:00:00,1.5059,1.5125,1.4783,1.4865
2022-02-17 04:00:00,1.4886,1.5227,1.4694,1.4972
2022-02-17 05:00:00,1.4972,1.4972,1.4871,1.4889
2022-02-17 06:00:00,1.4923,1.5192,1.4898,1.4957
2022-02-17 07:00:00,1.4943,1.5004,1.4882,1.4884
2022-02-17 08:00:00,1.4905,1.4986,1.4594,1.4682
2022-02-17 09:00:00,1.4667,1.4779,1.4414,1.4414
2022-02-17 10:00:00,1.4436,1.4621,1.4424,1.4477
2022-02-17 11:00:00,1.4533,1.5001,1.4375,1.4694
2022-02-17 12:00:00,1.4723,1.4779,1.4552,1.4651
2022-02-17 13:00:00,1.4599,1.4599,1.3884,1.4079
2022-02-17 14:00:00,1.407,1.4107,1.3929,1.4107
2022-02-17 15:00:00,1.4087,1.4087,1.377,1.3851
2022-02-17 16:00:00,1.3837,1.3846,1.3424,1.3715
2022-02-17 17:00:00,1.3705,1.3739,1.3562,1.3644
2022-02-17 18:00:00,1.3644,1.365,1.3503,1.3599
2022-02-17 19:00:00,1.3509,1.365,1.3453,1.365
2022-02-17 20:00:00,1.3617,1.3771,1.3567,1.3744
2022-02-17 21:00:00,1.3754,1.41,1.3754,1.3967
2022-02-17 22:00:00,1.3959,1.3959,1.3833,1.39
2022-02-17 23:00:00,1.3895,1.4049,1.3823,1.3846
2022-02-18 00:00:00,1.3886,1.4056,1.3886,1.4045
2022-02-18 01:00:00,1.4045,1.4172,1.4038,1.4136
2022-02-18 02:00:00,1.4134,1.4139,1.4017,1.4019
2022-02-18 03:00:00,1.4021,1.419,1.4021,1.419
2022-02-18 04:00:00,1.414,1.4188,1.4061,1.4091
2022-02-18 05:00:00,1.409,1.409,1.3878,1.392
2022-02-18 06:00:00,1.3897,1.3912,1.3656,1.3656
2022-02-18 07:00:00,1.3725,1.385,1.3636,1.373
2022-02-18 08:00:00,1.373,1.373,1.3615,1.3652
2022-02-18 09:00:00,1.3677,1.3771,1.3333,1.3552
2022-02-18 10:00:00,1.3572,1.364,1.3239,1.3312
2022-02-18 11:00:00,1.3274,1.3392,1.3083,1.3091
2022-02-18 12:00:00,1.3083,1.3335,1.307,1.3281
2022-02-18 13:00:00,1.323,1.3235,1.2956,1.3235
2022-02-18 14:00:00,1.3201,1.3258,1.3181,1.3181
2022-02-18 15:00:00,1.321,1.3255,1.3142,1.3209
2022-02-18 16:00:00,1.3235,1.3414,1.3136,1.3249
2022-02-18 17:00:00,1.3225,1.3225,1.3105,1.3179
2022-02-18 18:00:00,1.314,1.3185,1.3123,1.3155
2022-02-18 19:00:00,1.3148,1.3291,1.3135,1.3291
2022-02-18 20:00:00,1.329,1.3324,1.3246,1.3286
2022-02-18 21:00:00,1.3255,1.3264,1.3185,1.3212
2022-02-18 22:00:00,1.328,1.328,1.32,1.32
2022-02-18 23:00:00,1.32,1.3324,1.32,1.3324
2022-02-19 00:00:00,1.3331,1.3565,1.331,1.3412
2022-02-19 01:00:00,1.345,1.3833,1.345,1.3699
2022-02-19 02:00:00,1.3707,1.3741,1.3523,1.3534
2022-02-19 03:00:00,1.3581,1.3632,1.3411,1.345
2022-02-19 04:00:00,1.341,1.3514,1.3299,1.3328
2022-02-19 05:00:00,1.3348,1.3526,1.3181,1.321
2022-02-19 06:00:00,1.3252,1.3289,1.2899,1.3008
2022-02-19 07:00:00,1.3006,1.3012,1.2871,1.2912
2022-02-19 08:00:00,1.2866,1.3301,1.2794,1.3238
2022-02-19 09:00:00,1.3213,1.3371,1.3095,1.3341
2022-02-19 10:00:00,1.3313,1.4836,1.3313,1.3789
2022-02-19 11:00:00,1.3786,1.394,1.3297,1.3322
2022-02-19 12:00:00,1.33,1.355,1.3276,1.355
2022-02-19 13:00:00,1.3514,1.3514,1.3336,1.3406
2022-02-19 14:00:00,1.3373,1.3952,1.3319,1.3492
2022-02-19 15:00:00,1.3473,1.3929,1.3473,1.3728
2022-02-19 16:00:00,1.3719,1.3732,1.3409,1.3471
2022-02-19 17:00:00,1.3471,1.3572,1.3458,1.3562
2022-02-19 18:00:00,1.3577,1.3944,1.3477,1.3546
2022-02-19 19:00:00,1.3534,1.3575,1.338,1.3434
2022-02-19 20:00:00,1.3426,1.3541,1.3419,1.3541
2022-02-19 21:00:00,1.3516,1.3602,1.3402,1.341
2022-02-19 22:00:00,1.341,1.3534,1.3402,1.3407
2022-02-19 23:00:00,1.3396,1.3516,1.3192,1.332
2022-02-20 00:00:00,1.332,1.3419,1.307,1.3094
2022-02-20 01:00:00,1.3111,1.3111,1.2837,1.2897
2022-02-20 02:00:00,1.2873,1.3066,1.2805,1.3056
2022-02-20 03:00:00,1.3026,1.3026,1.2567,1.2584
2022-02-20 04:00:00,1.2593,1.2769,1.256,1.2671
2022-02-20 05:00:00,1.2673,1.2871,1.2673,1.2738
2022-02-20 06:00:00,1.2738,1.2833,1.2685,1.2833
2022-02-20 07:00:00,1.2806,1.3647,1.2776,1.3226
2022-02-20 08:00:00,1.3231,1.3429,1.3045,1.3077
2022-02-20 09:00:00,1.3077,1.3269,1.2864,1.2864
2022-02-20 10:00:00,1.2904,1.3107,1.2791,1.2918
2022-02-20 11:00:00,1.2892,1.2974,1.2809,1.284
2022-02-20 12:00:00,1.2874,1.2917,1.2817,1.283
2022-02-20 13:00:00,1.281,1.2964,1.2765,1.2792
2022-02-20 14:00:00,1.2811,1.2837,1.2711,1.2726
2022-02-20 15:00:00,1.2726,1.2788,1.2696,1.2788
2022-02-20 16:00:00,1.274,1.274,1.2505,1.2594
2022-02-20 17:00:00,1.2594,1.2807,1.2594,1.2807
2022-02-20 18:00:00,1.2807,1.2985,1.2775,1.2775
2022-02-20 19:00:00,1.2765,1.2935,1.2706,1.2894
2022-02-20 20:00:00,1.2896,1.3151,1.2896,1.303
2022-02-20 21:00:00,1.3072,1.3495,1.3002,1.316
2022-02-20 22:00:00,1.3158,1.3176,1.3002,1.3054
2022-02-20 23:00:00,1.303,1.3198,1.2997,1.3149
2022-02-21 00:00:00,1.3149,1.3196,1.3123,1.3196
2022-02-21 01:00:00,1.3165,1.3235,1.3147,1.3178
2022-02-21 02:00:00,1.3179,1.3382,1.3154,1.3292
2022-02-21 03:00:00,1.3292,1.335,1.316,1.3162
2022-02-21 04:00:00,1.3157,1.3168,1.3058,1.3058
2022-02-21 05:00:00,1.3048,1.3119,1.2839,1.2883
2022-02-21 06:00:00,1.2889,1.2912,1.2521,1.2657
2022-02-21 07:00:00,1.2654,1.2657,1.2496,1.2558
2022-02-21 08:00:00,1.2498,1.2498,1.2223,1.2365
2022-02-21 09:00:00,1.2365,1.2887,1.2354,1.2832
2022-02-21 10:00:00,1.2847,1.3044,1.2735,1.2836
2022-02-21 11:00:00,1.286,1.2997,1.2655,1.2655
2022-02-21 12:00:00,1.2666,1.2893,1.2586,1.2632
2022-02-21 13:00:00,1.265,1.265,1.2272,1.2381
2022-02-21 14:00:00,1.2418,1.2608,1.2328,1.2508
2022-02-21 15:00:00,1.2474,1.2557,1.2366,1.2403
2022-02-21 16:00:00,1.2396,1.2552,1.1961,1.1968
2022-02-21 17:00:00,1.1942,1.2175,1.1819,1.191
2022-02-21 18:00:00,1.1902,1.1913,1.1367,1.1389
2022-02-21 19:00:00,1.1468,1.1642,1.1375,1.1554
2022-02-21 20:00:00,1.1525,1.1526,1.1265,1.1479
2022-02-21 21:00:00,1.1421,1.1421,1.1303,1.1305
2022-02-21 22:00:00,1.1305,1.1305,1.1045,1.109
2022-02-21 23:00:00,1.1184,1.126,1.1126,1.1128
2022-02-22 00:00:00,1.1173,1.1406,1.1107,1.1115
2022-02-22 01:00:00,1.1107,1.1178,1.1078,1.1149
2022-02-22 02:00:00,1.1163,1.1167,1.1018,1.1081
2022-02-22 03:00:00,1.1071,1.1203,1.1071,1.1203
2022-02-22 04:00:00,1.1207,1.1339,1.1184,1.1238
2022-02-22 05:00:00,1.1238,1.1834,1.1177,1.1518
2022-02-22 06:00:00,1.1505,1.1555,1.1451,1.1518
2022-02-22 07:00:00,1.1446,1.1526,1.135,1.1526
2022-02-22 08:00:00,1.1488,1.16,1.1366,1.16
2022-02-22 09:00:00,1.1556,1.1717,1.1409,1.1665
2022-02-22 10:00:00,1.1672,1.1773,1.1518,1.1522
2022-02-22 11:00:00,1.1504,1.1504,1.1331,1.1377
2022-02-22 12:00:00,1.1409,1.1423,1.1198,1.1326
2022-02-22 13:00:00,1.1242,1.1416,1.1219,1.1331
2022-02-22 14:00:00,1.1318,1.2186,1.1283,1.2069
2022-02-22 15:00:00,1.2064,1.3342,1.1968,1.2655
2022-02-22 16:00:00,1.2668,1.2707,1.1908,1.1952
2022-02-22 17:00:00,1.1952,1.2709,1.1921,1.2128
2022-02-22 18:00:00,1.2101,1.2388,1.2088,1.21
2022-02-22 19:00:00,1.2142,1.2265,1.2039,1.2136
2022-02-22 20:00:00,1.2094,1.2094,1.1915,1.1929
2022-02-22 21:00:00,1.1984,1.2119,1.1908,1.2021
2022-02-22 22:00:00,1.1995,1.21,1.1939,1.2024
2022-02-22 23:00:00,1.1998,1.2494,1.1972,1.245
2022-02-23 00:00:00,1.2449,1.246,1.2167,1.2276
2022-02-23 01:00:00,1.2276,1.2327,1.21,1.2122
2022-02-23 02:00:00,1.2151,1.2522,1.2151,1.2277
2022-02-23 03:00:00,1.2252,1.2372,1.2252,1.2317
2022-02-23 04:00:00,1.2295,1.2452,1.229,1.236
2022-02-23 05:00:00,1.2377,1.2756,1.2327,1.2478
2022-02-23 06:00:00,1.2478,1.2642,1.2222,1.2292
