datetime,XECBUSD_open,XECBUSD_high,XECBUSD_low,XECBUSD_close
2022-02-07 20:00:00,9.099e-05,9.564e-05,9.099e-05,9.368e-05
2022-02-07 21:00:00,9.354e-05,9.48e-05,9.289e-05,9.322e-05
2022-02-07 22:00:00,9.314e-05,9.477e-05,9.255e-05,9.443e-05
2022-02-07 23:00:00,9.461e-05,0.00010207,9.453e-05,9.858e-05
2022-02-08 00:00:00,9.858e-05,9.872e-05,9.699e-05,9.826e-05
2022-02-08 01:00:00,9.826e-05,9.85e-05,9.456e-05,9.648e-05
2022-02-08 02:00:00,9.63e-05,9.827e-05,9.514e-05,9.718e-05
2022-02-08 03:00:00,9.752e-05,9.758e-05,9.29e-05,9.33e-05
2022-02-08 04:00:00,9.321e-05,9.405e-05,9.136e-05,9.287e-05
2022-02-08 05:00:00,9.299e-05,9.44e-05,9.184e-05,9.354e-05
2022-02-08 06:00:00,9.343e-05,9.457e-05,9.251e-05,9.41e-05
2022-02-08 07:00:00,9.391e-05,9.407e-05,9.102e-05,9.272e-05
2022-02-08 08:00:00,9.249e-05,9.3e-05,9.069e-05,9.262e-05
2022-02-08 09:00:00,9.264e-05,9.717e-05,9.22e-05,9.444e-05
2022-02-08 10:00:00,9.435e-05,9.535e-05,9.161e-05,9.473e-05
2022-02-08 11:00:00,9.455e-05,9.644e-05,9.198e-05,9.2e-05
2022-02-08 12:00:00,9.22e-05,9.436e-05,9.167e-05,9.373e-05
2022-02-08 13:00:00,9.375e-05,9.449e-05,9.307e-05,9.326e-05
2022-02-08 14:00:00,9.317e-05,9.373e-05,9.2e-05,9.2e-05
2022-02-08 15:00:00,9.192e-05,9.465e-05,9.161e-05,9.464e-05
2022-02-08 16:00:00,9.461e-05,9.511e-05,9.36e-05,9.48e-05
2022-02-08 17:00:00,9.499e-05,9.544e-05,9.319e-05,9.385e-05
2022-02-08 18:00:00,9.381e-05,9.499e-05,9.376e-05,9.443e-05
2022-02-08 19:00:00,9.449e-05,9.727e-05,9.441e-05,9.588e-05
2022-02-08 20:00:00,9.574e-05,9.669e-05,9.444e-05,9.5e-05
2022-02-08 21:00:00,9.509e-05,9.545e-05,9.3e-05,9.375e-05
2022-02-08 22:00:00,9.371e-05,9.719e-05,9.331e-05,9.522e-05
2022-02-08 23:00:00,9.521e-05,9.579e-05,9.495e-05,9.555e-05
2022-02-09 00:00:00,9.557e-05,9.584e-05,9.376e-05,9.558e-05
2022-02-09 01:00:00,9.543e-05,9.65e-05,9.543e-05,9.642e-05
2022-02-09 02:00:00,9.65e-05,9.65e-05,9.506e-05,9.599e-05
2022-02-09 03:00:00,9.616e-05,9.659e-05,9.469e-05,9.52e-05
2022-02-09 04:00:00,9.52e-05,9.567e-05,9.457e-05,9.465e-05
2022-02-09 05:00:00,9.465e-05,9.54e-05,9.443e-05,9.464e-05
2022-02-09 06:00:00,9.48e-05,9.662e-05,9.472e-05,9.609e-05
2022-02-09 07:00:00,9.583e-05,9.682e-05,9.528e-05,9.628e-05
2022-02-09 08:00:00,9.628e-05,9.792e-05,9.605e-05,9.637e-05
2022-02-09 09:00:00,9.644e-05,9.688e-05,9.581e-05,9.647e-05
2022-02-09 10:00:00,9.637e-05,9.66e-05,9.569e-05,9.626e-05
2022-02-09 11:00:00,9.633e-05,9.719e-05,9.601e-05,9.707e-05
2022-02-09 12:00:00,9.706e-05,9.709e-05,9.605e-05,9.613e-05
2022-02-09 13:00:00,9.619e-05,9.635e-05,9.575e-05,9.611e-05
2022-02-09 14:00:00,9.613e-05,9.765e-05,9.605e-05,9.717e-05
2022-02-09 15:00:00,9.726e-05,9.79e-05,9.703e-05,9.766e-05
2022-02-09 16:00:00,9.758e-05,9.776e-05,9.7e-05,9.705e-05
2022-02-09 17:00:00,9.705e-05,9.786e-05,9.697e-05,9.764e-05
2022-02-09 18:00:00,9.769e-05,9.857e-05,9.705e-05,9.735e-05
2022-02-09 19:00:00,9.735e-05,9.735e-05,9.519e-05,9.523e-05
2022-02-09 20:00:00,9.526e-05,9.541e-05,9.479e-05,9.512e-05
2022-02-09 21:00:00,9.5e-05,9.596e-05,9.42e-05,9.445e-05
2022-02-09 22:00:00,9.445e-05,9.445e-05,9.355e-05,9.393e-05
2022-02-09 23:00:00,9.417e-05,9.46e-05,9.375e-05,9.426e-05
2022-02-10 00:00:00,9.413e-05,9.45e-05,9.385e-05,9.445e-05
2022-02-10 01:00:00,9.445e-05,9.466e-05,9.408e-05,9.459e-05
2022-02-10 02:00:00,9.451e-05,9.491e-05,9.426e-05,9.481e-05
2022-02-10 03:00:00,9.482e-05,9.585e-05,9.462e-05,9.585e-05
2022-02-10 04:00:00,9.588e-05,9.616e-05,9.53e-05,9.608e-05
2022-02-10 05:00:00,9.6e-05,9.643e-05,9.599e-05,9.615e-05
2022-02-10 06:00:00,9.618e-05,9.681e-05,9.56e-05,9.56e-05
2022-02-10 07:00:00,9.58e-05,9.611e-05,9.43e-05,9.499e-05
2022-02-10 08:00:00,9.499e-05,9.534e-05,9.093e-05,9.093e-05
2022-02-10 09:00:00,9.09e-05,9.312e-05,8.942e-05,9.312e-05
2022-02-10 10:00:00,9.314e-05,9.533e-05,9.27e-05,9.439e-05
2022-02-10 11:00:00,9.453e-05,9.475e-05,9.357e-05,9.404e-05
2022-02-10 12:00:00,9.408e-05,9.518e-05,9.387e-05,9.465e-05
2022-02-10 13:00:00,9.464e-05,9.464e-05,9.347e-05,9.36e-05
2022-02-10 14:00:00,9.357e-05,9.357e-05,9.076e-05,9.173e-05
2022-02-10 15:00:00,9.173e-05,9.258e-05,9.133e-05,9.178e-05
2022-02-10 16:00:00,9.174e-05,9.295e-05,9.159e-05,9.264e-05
2022-02-10 17:00:00,9.249e-05,9.378e-05,9.189e-05,9.376e-05
2022-02-10 18:00:00,9.355e-05,9.373e-05,9.153e-05,9.255e-05
2022-02-10 19:00:00,9.264e-05,9.278e-05,8.926e-05,9.047e-05
2022-02-10 20:00:00,9.015e-05,9.159e-05,8.98e-05,9.01e-05
2022-02-10 21:00:00,9.01e-05,9.026e-05,8.966e-05,8.979e-05
2022-02-10 22:00:00,8.977e-05,9.061e-05,8.97e-05,9.02e-05
2022-02-10 23:00:00,9.02e-05,9.053e-05,8.957e-05,8.995e-05
2022-02-11 00:00:00,8.978e-05,9.021e-05,8.957e-05,8.957e-05
2022-02-11 01:00:00,8.95e-05,9.07e-05,8.943e-05,9.052e-05
2022-02-11 02:00:00,9.052e-05,9.146e-05,9.034e-05,9.127e-05
2022-02-11 03:00:00,9.127e-05,9.161e-05,9.071e-05,9.071e-05
2022-02-11 04:00:00,9.078e-05,9.133e-05,9.041e-05,9.09e-05
2022-02-11 05:00:00,9.07e-05,9.104e-05,9.048e-05,9.072e-05
2022-02-11 06:00:00,9.075e-05,9.114e-05,9.02e-05,9.035e-05
2022-02-11 07:00:00,9.035e-05,9.136e-05,9.017e-05,9.127e-05
2022-02-11 08:00:00,9.119e-05,9.202e-05,9.104e-05,9.182e-05
2022-02-11 09:00:00,9.187e-05,9.235e-05,9.1e-05,9.15e-05
2022-02-11 10:00:00,9.194e-05,9.231e-05,9.148e-05,9.222e-05
2022-02-11 11:00:00,9.226e-05,9.241e-05,9.126e-05,9.168e-05
2022-02-11 12:00:00,9.161e-05,9.171e-05,9.06e-05,9.06e-05
2022-02-11 13:00:00,9.06e-05,9.135e-05,8.885e-05,8.9e-05
2022-02-11 14:00:00,8.907e-05,8.922e-05,8.766e-05,8.78e-05
2022-02-11 15:00:00,8.798e-05,8.82e-05,8.416e-05,8.432e-05
2022-02-11 16:00:00,8.429e-05,8.517e-05,8.425e-05,8.435e-05
2022-02-11 17:00:00,8.424e-05,8.46e-05,8.147e-05,8.169e-05
2022-02-11 18:00:00,8.187e-05,8.433e-05,8.172e-05,8.4e-05
2022-02-11 19:00:00,8.399e-05,8.415e-05,8.294e-05,8.359e-05
2022-02-11 20:00:00,8.34e-05,8.446e-05,8.337e-05,8.434e-05
2022-02-11 21:00:00,8.426e-05,8.514e-05,8.41e-05,8.424e-05
2022-02-11 22:00:00,8.419e-05,8.513e-05,8.418e-05,8.498e-05
2022-02-11 23:00:00,8.507e-05,8.58e-05,8.453e-05,8.484e-05
2022-02-12 00:00:00,8.473e-05,8.516e-05,8.382e-05,8.394e-05
2022-02-12 01:00:00,8.361e-05,8.361e-05,8.104e-05,8.231e-05
2022-02-12 02:00:00,8.225e-05,8.29e-05,8.179e-05,8.214e-05
2022-02-12 03:00:00,8.214e-05,8.318e-05,8.214e-05,8.294e-05
2022-02-12 04:00:00,8.279e-05,8.323e-05,8.266e-05,8.307e-05
2022-02-12 05:00:00,8.305e-05,8.315e-05,8.209e-05,8.254e-05
2022-02-12 06:00:00,8.246e-05,8.295e-05,8.144e-05,8.293e-05
2022-02-12 07:00:00,8.3e-05,8.313e-05,8.245e-05,8.253e-05
2022-02-12 08:00:00,8.257e-05,8.276e-05,8.188e-05,8.188e-05
2022-02-12 09:00:00,8.203e-05,8.226e-05,8.081e-05,8.191e-05
2022-02-12 10:00:00,8.2e-05,8.207e-05,8.076e-05,8.188e-05
2022-02-12 11:00:00,8.197e-05,8.346e-05,8.16e-05,8.297e-05
2022-02-12 12:00:00,8.29e-05,8.318e-05,8.266e-05,8.318e-05
2022-02-12 13:00:00,8.319e-05,8.41e-05,8.319e-05,8.398e-05
2022-02-12 14:00:00,8.398e-05,8.41e-05,8.29e-05,8.31e-05
2022-02-12 15:00:00,8.301e-05,8.374e-05,8.271e-05,8.365e-05
2022-02-12 16:00:00,8.36e-05,8.365e-05,8.144e-05,8.175e-05
2022-02-12 17:00:00,8.166e-05,8.301e-05,8.163e-05,8.296e-05
2022-02-12 18:00:00,8.296e-05,8.355e-05,8.179e-05,8.241e-05
2022-02-12 19:00:00,8.245e-05,8.358e-05,8.201e-05,8.341e-05
2022-02-12 20:00:00,8.319e-05,8.446e-05,8.27e-05,8.292e-05
2022-02-12 21:00:00,8.319e-05,8.319e-05,8.248e-05,8.307e-05
2022-02-12 22:00:00,8.307e-05,8.395e-05,8.293e-05,8.35e-05
2022-02-12 23:00:00,8.329e-05,8.337e-05,8.244e-05,8.258e-05
2022-02-13 00:00:00,8.249e-05,8.275e-05,8.229e-05,8.263e-05
2022-02-13 01:00:00,8.263e-05,8.369e-05,8.263e-05,8.358e-05
2022-02-13 02:00:00,8.366e-05,8.394e-05,8.338e-05,8.394e-05
2022-02-13 03:00:00,8.374e-05,8.39e-05,8.345e-05,8.384e-05
2022-02-13 04:00:00,8.382e-05,8.385e-05,8.29e-05,8.293e-05
2022-02-13 05:00:00,8.289e-05,8.37e-05,8.269e-05,8.37e-05
2022-02-13 06:00:00,8.36e-05,8.401e-05,8.35e-05,8.362e-05
2022-02-13 07:00:00,8.354e-05,8.395e-05,8.337e-05,8.337e-05
2022-02-13 08:00:00,8.337e-05,8.363e-05,8.325e-05,8.363e-05
2022-02-13 09:00:00,8.364e-05,8.483e-05,8.332e-05,8.406e-05
2022-02-13 10:00:00,8.417e-05,8.491e-05,8.413e-05,8.47e-05
2022-02-13 11:00:00,8.47e-05,8.476e-05,8.25e-05,8.27e-05
2022-02-13 12:00:00,8.279e-05,8.279e-05,8.216e-05,8.255e-05
2022-02-13 13:00:00,8.257e-05,8.271e-05,8.09e-05,8.093e-05
2022-02-13 14:00:00,8.093e-05,8.123e-05,7.98e-05,8.021e-05
2022-02-13 15:00:00,8.04e-05,8.254e-05,8.021e-05,8.219e-05
2022-02-13 16:00:00,8.241e-05,8.261e-05,8.179e-05,8.179e-05
2022-02-13 17:00:00,8.179e-05,8.297e-05,8.178e-05,8.297e-05
2022-02-13 18:00:00,8.297e-05,8.297e-05,8.17e-05,8.17e-05
2022-02-13 19:00:00,8.214e-05,8.232e-05,8.132e-05,8.176e-05
2022-02-13 20:00:00,8.156e-05,8.232e-05,7.98e-05,7.98e-05
2022-02-13 21:00:00,7.976e-05,8.081e-05,7.951e-05,7.959e-05
2022-02-13 22:00:00,7.95e-05,8.088e-05,7.924e-05,8.063e-05
2022-02-13 23:00:00,8.068e-05,8.112e-05,8.044e-05,8.103e-05
2022-02-14 00:00:00,8.11e-05,8.191e-05,7.89e-05,7.925e-05
2022-02-14 01:00:00,7.933e-05,8.063e-05,7.874e-05,8.063e-05
2022-02-14 02:00:00,8.041e-05,8.119e-05,8.027e-05,8.107e-05
2022-02-14 03:00:00,8.099e-05,8.14e-05,7.991e-05,7.991e-05
2022-02-14 04:00:00,7.975e-05,8.014e-05,7.945e-05,7.975e-05
2022-02-14 05:00:00,7.974e-05,7.99e-05,7.935e-05,7.99e-05
2022-02-14 06:00:00,7.998e-05,8.012e-05,7.974e-05,7.974e-05
2022-02-14 07:00:00,7.983e-05,8.1e-05,7.916e-05,8.097e-05
2022-02-14 08:00:00,8.109e-05,8.177e-05,8.102e-05,8.176e-05
2022-02-14 09:00:00,8.166e-05,8.25e-05,8.166e-05,8.179e-05
2022-02-14 10:00:00,8.171e-05,8.204e-05,8.135e-05,8.161e-05
2022-02-14 11:00:00,8.167e-05,8.237e-05,8.167e-05,8.228e-05
2022-02-14 12:00:00,8.223e-05,8.223e-05,8.174e-05,8.186e-05
2022-02-14 13:00:00,8.174e-05,8.22e-05,8.116e-05,8.144e-05
2022-02-14 14:00:00,8.148e-05,8.154e-05,7.953e-05,7.987e-05
2022-02-14 15:00:00,7.986e-05,8.063e-05,7.939e-05,8.047e-05
2022-02-14 16:00:00,8.043e-05,8.092e-05,8.025e-05,8.067e-05
2022-02-14 17:00:00,8.09e-05,8.2e-05,8.09e-05,8.193e-05
2022-02-14 18:00:00,8.199e-05,8.216e-05,8.182e-05,8.184e-05
2022-02-14 19:00:00,8.199e-05,8.248e-05,8.199e-05,8.236e-05
2022-02-14 20:00:00,8.241e-05,8.446e-05,8.201e-05,8.42e-05
2022-02-14 21:00:00,8.413e-05,8.432e-05,8.389e-05,8.41e-05
2022-02-14 22:00:00,8.422e-05,8.439e-05,8.404e-05,8.41e-05
2022-02-14 23:00:00,8.412e-05,8.434e-05,8.326e-05,8.336e-05
2022-02-15 00:00:00,8.337e-05,8.371e-05,8.296e-05,8.333e-05
2022-02-15 01:00:00,8.34e-05,8.357e-05,8.304e-05,8.322e-05
2022-02-15 02:00:00,8.328e-05,8.365e-05,8.326e-05,8.342e-05
2022-02-15 03:00:00,8.369e-05,8.45e-05,8.332e-05,8.45e-05
2022-02-15 04:00:00,8.448e-05,8.471e-05,8.4e-05,8.448e-05
2022-02-15 05:00:00,8.461e-05,8.574e-05,8.442e-05,8.574e-05
2022-02-15 06:00:00,8.562e-05,8.582e-05,8.486e-05,8.508e-05
2022-02-15 07:00:00,8.498e-05,8.557e-05,8.479e-05,8.509e-05
2022-02-15 08:00:00,8.511e-05,8.558e-05,8.489e-05,8.52e-05
2022-02-15 09:00:00,8.532e-05,8.557e-05,8.5e-05,8.511e-05
2022-02-15 10:00:00,8.507e-05,8.544e-05,8.493e-05,8.525e-05
2022-02-15 11:00:00,8.522e-05,8.533e-05,8.494e-05,8.5e-05
2022-02-15 12:00:00,8.508e-05,8.52e-05,8.418e-05,8.449e-05
2022-02-15 13:00:00,8.442e-05,8.541e-05,8.433e-05,8.529e-05
2022-02-15 14:00:00,8.529e-05,8.632e-05,8.505e-05,8.525e-05
2022-02-15 15:00:00,8.518e-05,8.554e-05,8.508e-05,8.554e-05
2022-02-15 16:00:00,8.541e-05,8.541e-05,8.479e-05,8.484e-05
2022-02-15 17:00:00,8.486e-05,8.686e-05,8.484e-05,8.658e-05
2022-02-15 18:00:00,8.678e-05,8.819e-05,8.635e-05,8.802e-05
2022-02-15 19:00:00,8.799e-05,8.842e-05,8.641e-05,8.641e-05
2022-02-15 20:00:00,8.641e-05,8.642e-05,8.553e-05,8.572e-05
2022-02-15 21:00:00,8.571e-05,8.592e-05,8.537e-05,8.572e-05
2022-02-15 22:00:00,8.574e-05,8.615e-05,8.558e-05,8.559e-05
2022-02-15 23:00:00,8.564e-05,8.574e-05,8.438e-05,8.49e-05
2022-02-16 00:00:00,8.487e-05,8.587e-05,8.487e-05,8.573e-05
2022-02-16 01:00:00,8.579e-05,8.634e-05,8.577e-05,8.615e-05
2022-02-16 02:00:00,8.615e-05,8.615e-05,8.566e-05,8.607e-05
2022-02-16 03:00:00,8.602e-05,8.654e-05,8.579e-05,8.585e-05
2022-02-16 04:00:00,8.596e-05,8.604e-05,8.565e-05,8.57e-05
2022-02-16 05:00:00,8.56e-05,8.583e-05,8.471e-05,8.548e-05
2022-02-16 06:00:00,8.553e-05,8.583e-05,8.549e-05,8.577e-05
2022-02-16 07:00:00,8.57e-05,8.589e-05,8.499e-05,8.51e-05
2022-02-16 08:00:00,8.511e-05,8.514e-05,8.35e-05,8.365e-05
2022-02-16 09:00:00,8.364e-05,8.398e-05,8.322e-05,8.347e-05
2022-02-16 10:00:00,8.347e-05,8.442e-05,8.347e-05,8.402e-05
2022-02-16 11:00:00,8.397e-05,8.435e-05,8.354e-05,8.434e-05
2022-02-16 12:00:00,8.435e-05,8.489e-05,8.422e-05,8.458e-05
2022-02-16 13:00:00,8.458e-05,8.5e-05,8.434e-05,8.48e-05
2022-02-16 14:00:00,8.483e-05,8.617e-05,8.435e-05,8.615e-05
2022-02-16 15:00:00,8.615e-05,8.628e-05,8.571e-05,8.58e-05
2022-02-16 16:00:00,8.584e-05,8.607e-05,8.533e-05,8.554e-05
2022-02-16 17:00:00,8.57e-05,8.578e-05,8.511e-05,8.576e-05
2022-02-16 18:00:00,8.566e-05,8.605e-05,8.537e-05,8.55e-05
2022-02-16 19:00:00,8.539e-05,8.583e-05,8.52e-05,8.568e-05
2022-02-16 20:00:00,8.582e-05,8.679e-05,8.571e-05,8.586e-05
2022-02-16 21:00:00,8.573e-05,8.576e-05,8.496e-05,8.532e-05
2022-02-16 22:00:00,8.5e-05,8.5e-05,8.38e-05,8.38e-05
2022-02-16 23:00:00,8.363e-05,8.363e-05,8.262e-05,8.304e-05
2022-02-17 00:00:00,8.304e-05,8.335e-05,8.257e-05,8.319e-05
2022-02-17 01:00:00,8.307e-05,8.397e-05,8.303e-05,8.393e-05
2022-02-17 02:00:00,8.383e-05,8.403e-05,8.341e-05,8.403e-05
2022-02-17 03:00:00,8.403e-05,8.422e-05,8.228e-05,8.277e-05
2022-02-17 04:00:00,8.31e-05,8.313e-05,8.199e-05,8.24e-05
2022-02-17 05:00:00,8.236e-05,8.278e-05,8.189e-05,8.205e-05
2022-02-17 06:00:00,8.205e-05,8.253e-05,8.2e-05,8.227e-05
2022-02-17 07:00:00,8.223e-05,8.309e-05,8.223e-05,8.252e-05
2022-02-17 08:00:00,8.265e-05,8.28e-05,8.121e-05,8.143e-05
2022-02-17 09:00:00,8.165e-05,8.205e-05,8.1e-05,8.1e-05
2022-02-17 10:00:00,8.102e-05,8.164e-05,8.1e-05,8.145e-05
2022-02-17 11:00:00,8.133e-05,8.232e-05,8.12e-05,8.232e-05
2022-02-17 12:00:00,8.211e-05,8.232e-05,8.101e-05,8.108e-05
2022-02-17 13:00:00,8.108e-05,8.125e-05,7.944e-05,8.047e-05
2022-02-17 14:00:00,8.047e-05,8.05e-05,7.95e-05,8.006e-05
2022-02-17 15:00:00,8.002e-05,8.009e-05,7.835e-05,7.868e-05
2022-02-17 16:00:00,7.899e-05,7.906e-05,7.716e-05,7.864e-05
2022-02-17 17:00:00,7.871e-05,7.914e-05,7.817e-05,7.91e-05
2022-02-17 18:00:00,7.894e-05,7.91e-05,7.834e-05,7.861e-05
2022-02-17 19:00:00,7.851e-05,8.115e-05,7.783e-05,7.859e-05
2022-02-17 20:00:00,7.881e-05,7.975e-05,7.827e-05,7.961e-05
2022-02-17 21:00:00,7.966e-05,7.985e-05,7.926e-05,7.95e-05
2022-02-17 22:00:00,7.954e-05,7.978e-05,7.93e-05,7.94e-05
2022-02-17 23:00:00,7.941e-05,7.965e-05,7.908e-05,7.908e-05
2022-02-18 00:00:00,7.931e-05,7.963e-05,7.908e-05,7.948e-05
2022-02-18 01:00:00,7.95e-05,7.961e-05,7.935e-05,7.961e-05
2022-02-18 02:00:00,7.964e-05,8.023e-05,7.952e-05,7.952e-05
2022-02-18 03:00:00,7.977e-05,8.053e-05,7.977e-05,8.052e-05
2022-02-18 04:00:00,8.045e-05,8.057e-05,8.01e-05,8.049e-05
2022-02-18 05:00:00,8.049e-05,8.049e-05,7.991e-05,8.027e-05
2022-02-18 06:00:00,8.004e-05,8.025e-05,7.85e-05,7.855e-05
2022-02-18 07:00:00,7.89e-05,7.983e-05,7.869e-05,7.973e-05
2022-02-18 08:00:00,7.976e-05,7.993e-05,7.878e-05,7.944e-05
2022-02-18 09:00:00,7.952e-05,7.973e-05,7.762e-05,7.883e-05
2022-02-18 10:00:00,7.909e-05,7.935e-05,7.749e-05,7.774e-05
2022-02-18 11:00:00,7.778e-05,7.909e-05,7.737e-05,7.802e-05
2022-02-18 12:00:00,7.807e-05,7.895e-05,7.807e-05,7.841e-05
2022-02-18 13:00:00,7.848e-05,7.894e-05,7.786e-05,7.88e-05
2022-02-18 14:00:00,7.88e-05,7.905e-05,7.852e-05,7.894e-05
2022-02-18 15:00:00,7.887e-05,7.887e-05,7.808e-05,7.822e-05
2022-02-18 16:00:00,7.844e-05,7.898e-05,7.806e-05,7.851e-05
2022-02-18 17:00:00,7.825e-05,7.852e-05,7.781e-05,7.821e-05
2022-02-18 18:00:00,7.833e-05,7.9e-05,7.833e-05,7.872e-05
2022-02-18 19:00:00,7.857e-05,7.949e-05,7.839e-05,7.937e-05
2022-02-18 20:00:00,7.937e-05,7.965e-05,7.903e-05,7.922e-05
2022-02-18 21:00:00,7.921e-05,7.96e-05,7.903e-05,7.951e-05
2022-02-18 22:00:00,7.964e-05,7.964e-05,7.887e-05,7.909e-05
2022-02-18 23:00:00,7.909e-05,7.91e-05,7.846e-05,7.89e-05
2022-02-19 00:00:00,7.905e-05,7.949e-05,7.9e-05,7.94e-05
2022-02-19 01:00:00,7.936e-05,7.99e-05,7.912e-05,7.978e-05
2022-02-19 02:00:00,7.978e-05,7.997e-05,7.949e-05,7.965e-05
2022-02-19 03:00:00,7.957e-05,7.965e-05,7.852e-05,7.857e-05
2022-02-19 04:00:00,7.85e-05,7.858e-05,7.811e-05,7.826e-05
2022-02-19 05:00:00,7.819e-05,7.841e-05,7.691e-05,7.728e-05
2022-02-19 06:00:00,7.737e-05,7.748e-05,7.613e-05,7.651e-05
2022-02-19 07:00:00,7.636e-05,7.639e-05,7.553e-05,7.569e-05
2022-02-19 08:00:00,7.566e-05,7.701e-05,7.523e-05,7.7e-05
2022-02-19 09:00:00,7.687e-05,7.712e-05,7.647e-05,7.687e-05
2022-02-19 10:00:00,7.689e-05,7.816e-05,7.685e-05,7.806e-05
2022-02-19 11:00:00,7.807e-05,7.894e-05,7.713e-05,7.742e-05
2022-02-19 12:00:00,7.726e-05,7.793e-05,7.709e-05,7.793e-05
2022-02-19 13:00:00,7.764e-05,7.79e-05,7.737e-05,7.766e-05
2022-02-19 14:00:00,7.771e-05,7.771e-05,7.646e-05,7.658e-05
2022-02-19 15:00:00,7.654e-05,7.749e-05,7.648e-05,7.746e-05
2022-02-19 16:00:00,7.744e-05,7.765e-05,7.674e-05,7.709e-05
2022-02-19 17:00:00,7.707e-05,7.793e-05,7.667e-05,7.787e-05
2022-02-19 18:00:00,7.787e-05,7.843e-05,7.764e-05,7.83e-05
2022-02-19 19:00:00,7.809e-05,7.814e-05,7.693e-05,7.693e-05
2022-02-19 20:00:00,7.693e-05,7.719e-05,7.651e-05,7.71e-05
2022-02-19 21:00:00,7.705e-05,7.721e-05,7.65e-05,7.65e-05
2022-02-19 22:00:00,7.643e-05,7.683e-05,7.62e-05,7.635e-05
2022-02-19 23:00:00,7.631e-05,7.648e-05,7.496e-05,7.5e-05
2022-02-20 00:00:00,7.5e-05,7.558e-05,7.438e-05,7.453e-05
2022-02-20 01:00:00,7.459e-05,7.462e-05,7.373e-05,7.395e-05
2022-02-20 02:00:00,7.394e-05,7.458e-05,7.364e-05,7.454e-05
2022-02-20 03:00:00,7.442e-05,7.455e-05,7.328e-05,7.345e-05
2022-02-20 04:00:00,7.345e-05,7.453e-05,7.345e-05,7.414e-05
2022-02-20 05:00:00,7.43e-05,7.482e-05,7.402e-05,7.429e-05
2022-02-20 06:00:00,7.437e-05,7.48e-05,7.404e-05,7.47e-05
2022-02-20 07:00:00,7.471e-05,7.531e-05,7.442e-05,7.442e-05
2022-02-20 08:00:00,7.43e-05,7.466e-05,7.4e-05,7.417e-05
2022-02-20 09:00:00,7.417e-05,7.436e-05,7.303e-05,7.326e-05
2022-02-20 10:00:00,7.351e-05,7.428e-05,7.351e-05,7.404e-05
2022-02-20 11:00:00,7.404e-05,7.482e-05,7.396e-05,7.425e-05
2022-02-20 12:00:00,7.423e-05,7.468e-05,7.412e-05,7.412e-05
2022-02-20 13:00:00,7.412e-05,7.494e-05,7.402e-05,7.477e-05
2022-02-20 14:00:00,7.467e-05,7.499e-05,7.425e-05,7.499e-05
2022-02-20 15:00:00,7.498e-05,7.498e-05,7.418e-05,7.418e-05
2022-02-20 16:00:00,7.419e-05,7.423e-05,7.334e-05,7.373e-05
2022-02-20 17:00:00,7.392e-05,7.516e-05,7.392e-05,7.516e-05
2022-02-20 18:00:00,7.52e-05,7.55e-05,7.444e-05,7.444e-05
2022-02-20 19:00:00,7.45e-05,7.592e-05,7.414e-05,7.558e-05
2022-02-20 20:00:00,7.545e-05,7.669e-05,7.53e-05,7.623e-05
2022-02-20 21:00:00,7.625e-05,7.631e-05,7.6e-05,7.607e-05
2022-02-20 22:00:00,7.607e-05,7.611e-05,7.551e-05,7.552e-05
2022-02-20 23:00:00,7.557e-05,7.666e-05,7.557e-05,7.666e-05
2022-02-21 00:00:00,7.666e-05,7.699e-05,7.65e-05,7.685e-05
2022-02-21 01:00:00,7.669e-05,7.7e-05,7.645e-05,7.694e-05
2022-02-21 02:00:00,7.695e-05,7.741e-05,7.672e-05,7.741e-05
2022-02-21 03:00:00,7.73e-05,7.744e-05,7.612e-05,7.612e-05
2022-02-21 04:00:00,7.614e-05,7.626e-05,7.594e-05,7.594e-05
2022-02-21 05:00:00,7.587e-05,7.603e-05,7.467e-05,7.481e-05
2022-02-21 06:00:00,7.48e-05,7.481e-05,7.249e-05,7.287e-05
2022-02-21 07:00:00,7.294e-05,7.346e-05,7.246e-05,7.296e-05
2022-02-21 08:00:00,7.297e-05,7.308e-05,7.209e-05,7.236e-05
2022-02-21 09:00:00,7.229e-05,7.509e-05,7.229e-05,7.475e-05
2022-02-21 10:00:00,7.475e-05,7.565e-05,7.431e-05,7.458e-05
2022-02-21 11:00:00,7.458e-05,7.505e-05,7.409e-05,7.412e-05
2022-02-21 12:00:00,7.422e-05,7.447e-05,7.374e-05,7.375e-05
2022-02-21 13:00:00,7.388e-05,7.388e-05,7.222e-05,7.226e-05
2022-02-21 14:00:00,7.231e-05,7.326e-05,7.208e-05,7.304e-05
2022-02-21 15:00:00,7.304e-05,7.335e-05,7.265e-05,7.31e-05
2022-02-21 16:00:00,7.31e-05,7.395e-05,7.09e-05,7.103e-05
2022-02-21 17:00:00,7.083e-05,7.149e-05,6.976e-05,7.047e-05
2022-02-21 18:00:00,7.037e-05,7.039e-05,6.768e-05,6.788e-05
2022-02-21 19:00:00,6.798e-05,7.059e-05,6.767e-05,6.946e-05
2022-02-21 20:00:00,6.949e-05,7.009e-05,6.826e-05,6.927e-05
2022-02-21 21:00:00,6.915e-05,6.925e-05,6.835e-05,6.879e-05
2022-02-21 22:00:00,6.819e-05,6.819e-05,6.659e-05,6.677e-05
2022-02-21 23:00:00,6.681e-05,6.775e-05,6.674e-05,6.706e-05
