datetime,USDCEUR_open,USDCEUR_high,USDCEUR_low,USDCEUR_close
2022-02-10 01:00:00,0.876,0.876,0.875,0.876
2022-02-10 02:00:00,0.875,0.876,0.875,0.876
2022-02-10 03:00:00,0.876,0.876,0.875,0.876
2022-02-10 04:00:00,0.876,0.876,0.875,0.875
2022-02-10 05:00:00,0.875,0.876,0.875,0.876
2022-02-10 06:00:00,0.876,0.876,0.875,0.876
2022-02-10 07:00:00,0.875,0.876,0.875,0.875
2022-02-10 08:00:00,0.876,0.876,0.875,0.876
2022-02-10 09:00:00,0.876,0.876,0.874,0.875
2022-02-10 10:00:00,0.875,0.875,0.874,0.875
2022-02-10 11:00:00,0.874,0.876,0.874,0.875
2022-02-10 12:00:00,0.875,0.876,0.874,0.875
2022-02-10 13:00:00,0.874,0.878,0.874,0.877
2022-02-10 14:00:00,0.877,0.879,0.877,0.877
2022-02-10 15:00:00,0.877,0.877,0.872,0.873
2022-02-10 16:00:00,0.872,0.873,0.87,0.871
2022-02-10 17:00:00,0.871,0.873,0.87,0.872
2022-02-10 18:00:00,0.872,0.873,0.871,0.872
2022-02-10 19:00:00,0.872,0.874,0.872,0.874
2022-02-10 20:00:00,0.874,0.875,0.873,0.875
2022-02-10 21:00:00,0.875,0.877,0.874,0.876
2022-02-10 22:00:00,0.876,0.876,0.875,0.876
2022-02-10 23:00:00,0.876,0.877,0.876,0.877
2022-02-11 00:00:00,0.876,0.879,0.876,0.878
2022-02-11 01:00:00,0.878,0.878,0.877,0.877
2022-02-11 02:00:00,0.878,0.878,0.877,0.877
2022-02-11 03:00:00,0.878,0.878,0.877,0.878
2022-02-11 04:00:00,0.879,0.879,0.878,0.878
2022-02-11 05:00:00,0.879,0.879,0.878,0.878
2022-02-11 06:00:00,0.878,0.88,0.878,0.88
2022-02-11 07:00:00,0.879,0.88,0.878,0.879
2022-02-11 08:00:00,0.879,0.879,0.878,0.879
2022-02-11 09:00:00,0.878,0.879,0.878,0.878
2022-02-11 10:00:00,0.878,0.879,0.878,0.879
2022-02-11 11:00:00,0.879,0.879,0.878,0.879
2022-02-11 12:00:00,0.878,0.879,0.877,0.878
2022-02-11 13:00:00,0.877,0.879,0.876,0.878
2022-02-11 14:00:00,0.879,0.879,0.878,0.878
2022-02-11 15:00:00,0.878,0.879,0.877,0.877
2022-02-11 16:00:00,0.878,0.879,0.877,0.878
2022-02-11 17:00:00,0.878,0.878,0.877,0.878
2022-02-11 18:00:00,0.877,0.882,0.877,0.881
2022-02-11 19:00:00,0.881,0.883,0.88,0.882
2022-02-11 20:00:00,0.882,0.882,0.88,0.881
2022-02-11 21:00:00,0.881,0.882,0.88,0.88
2022-02-11 22:00:00,0.88,0.881,0.88,0.881
2022-02-11 23:00:00,0.88,0.881,0.88,0.881
2022-02-12 00:00:00,0.881,0.882,0.88,0.881
2022-02-12 01:00:00,0.881,0.882,0.881,0.882
2022-02-12 02:00:00,0.881,0.882,0.881,0.881
2022-02-12 03:00:00,0.882,0.883,0.881,0.883
2022-02-12 04:00:00,0.883,0.883,0.882,0.883
2022-02-12 05:00:00,0.882,0.883,0.882,0.882
2022-02-12 06:00:00,0.882,0.883,0.882,0.883
2022-02-12 07:00:00,0.883,0.883,0.881,0.882
2022-02-12 08:00:00,0.882,0.883,0.881,0.883
2022-02-12 09:00:00,0.882,0.883,0.882,0.883
2022-02-12 10:00:00,0.882,0.883,0.882,0.882
2022-02-12 11:00:00,0.883,0.883,0.881,0.882
2022-02-12 12:00:00,0.882,0.883,0.881,0.881
2022-02-12 13:00:00,0.881,0.882,0.881,0.882
2022-02-12 14:00:00,0.881,0.882,0.881,0.881
2022-02-12 15:00:00,0.881,0.882,0.881,0.882
2022-02-12 16:00:00,0.882,0.882,0.881,0.881
2022-02-12 17:00:00,0.881,0.882,0.881,0.881
2022-02-12 18:00:00,0.881,0.882,0.881,0.882
2022-02-12 19:00:00,0.882,0.882,0.881,0.881
2022-02-12 20:00:00,0.881,0.882,0.881,0.881
2022-02-12 21:00:00,0.882,0.882,0.881,0.881
2022-02-12 22:00:00,0.881,0.882,0.881,0.882
2022-02-12 23:00:00,0.881,0.882,0.881,0.882
2022-02-13 00:00:00,0.882,0.883,0.881,0.883
2022-02-13 01:00:00,0.882,0.883,0.882,0.882
2022-02-13 02:00:00,0.883,0.883,0.882,0.882
2022-02-13 03:00:00,0.883,0.883,0.882,0.882
2022-02-13 04:00:00,0.882,0.883,0.882,0.883
2022-02-13 05:00:00,0.882,0.883,0.882,0.883
2022-02-13 06:00:00,0.882,0.883,0.882,0.882
2022-02-13 07:00:00,0.882,0.883,0.882,0.883
2022-02-13 08:00:00,0.883,0.883,0.882,0.882
2022-02-13 09:00:00,0.882,0.883,0.882,0.883
2022-02-13 10:00:00,0.882,0.883,0.882,0.883
2022-02-13 11:00:00,0.882,0.883,0.882,0.883
2022-02-13 12:00:00,0.883,0.883,0.882,0.882
2022-02-13 13:00:00,0.882,0.883,0.882,0.882
2022-02-13 14:00:00,0.883,0.883,0.88,0.883
2022-02-13 15:00:00,0.882,0.883,0.881,0.882
2022-02-13 16:00:00,0.882,0.882,0.881,0.882
2022-02-13 17:00:00,0.881,0.882,0.881,0.881
2022-02-13 18:00:00,0.881,0.882,0.881,0.882
2022-02-13 19:00:00,0.881,0.882,0.881,0.881
2022-02-13 20:00:00,0.882,0.882,0.881,0.882
2022-02-13 21:00:00,0.882,0.882,0.881,0.881
2022-02-13 22:00:00,0.881,0.882,0.881,0.881
2022-02-13 23:00:00,0.881,0.882,0.88,0.88
2022-02-14 00:00:00,0.88,0.881,0.879,0.881
2022-02-14 01:00:00,0.88,0.881,0.88,0.88
2022-02-14 02:00:00,0.88,0.881,0.88,0.881
2022-02-14 03:00:00,0.881,0.881,0.881,0.881
2022-02-14 04:00:00,0.881,0.882,0.881,0.881
2022-02-14 05:00:00,0.881,0.882,0.881,0.882
2022-02-14 06:00:00,0.882,0.882,0.881,0.882
2022-02-14 07:00:00,0.882,0.882,0.881,0.882
2022-02-14 08:00:00,0.882,0.885,0.881,0.884
2022-02-14 09:00:00,0.884,0.885,0.883,0.884
2022-02-14 10:00:00,0.884,0.885,0.883,0.884
2022-02-14 11:00:00,0.884,0.885,0.884,0.884
2022-02-14 12:00:00,0.884,0.885,0.882,0.883
2022-02-14 13:00:00,0.883,0.884,0.882,0.883
2022-02-14 14:00:00,0.883,0.885,0.883,0.884
2022-02-14 15:00:00,0.884,0.886,0.883,0.884
2022-02-14 16:00:00,0.885,0.886,0.884,0.885
2022-02-14 17:00:00,0.885,0.886,0.884,0.885
2022-02-14 18:00:00,0.885,0.885,0.884,0.884
2022-02-14 19:00:00,0.885,0.887,0.885,0.886
2022-02-14 20:00:00,0.885,0.886,0.885,0.886
2022-02-14 21:00:00,0.886,0.886,0.883,0.885
2022-02-14 22:00:00,0.885,0.885,0.884,0.884
2022-02-14 23:00:00,0.884,0.885,0.884,0.885
2022-02-15 00:00:00,0.884,0.885,0.884,0.885
2022-02-15 01:00:00,0.884,0.885,0.883,0.884
2022-02-15 02:00:00,0.883,0.884,0.883,0.884
2022-02-15 03:00:00,0.883,0.884,0.883,0.883
2022-02-15 04:00:00,0.884,0.884,0.883,0.884
2022-02-15 05:00:00,0.884,0.884,0.883,0.883
2022-02-15 06:00:00,0.884,0.884,0.884,0.884
2022-02-15 07:00:00,0.884,0.884,0.883,0.884
2022-02-15 08:00:00,0.883,0.883,0.881,0.882
2022-02-15 09:00:00,0.882,0.883,0.881,0.881
2022-02-15 10:00:00,0.882,0.882,0.881,0.881
2022-02-15 11:00:00,0.882,0.882,0.881,0.882
2022-02-15 12:00:00,0.882,0.883,0.882,0.883
2022-02-15 13:00:00,0.882,0.885,0.881,0.881
2022-02-15 14:00:00,0.881,0.883,0.88,0.883
2022-02-15 15:00:00,0.883,0.884,0.881,0.881
2022-02-15 16:00:00,0.881,0.881,0.879,0.88
2022-02-15 17:00:00,0.88,0.881,0.879,0.88
2022-02-15 18:00:00,0.88,0.881,0.879,0.88
2022-02-15 19:00:00,0.88,0.881,0.88,0.88
2022-02-15 20:00:00,0.881,0.881,0.88,0.881
2022-02-15 21:00:00,0.881,0.881,0.88,0.88
2022-02-15 22:00:00,0.88,0.881,0.88,0.881
2022-02-15 23:00:00,0.88,0.881,0.88,0.88
2022-02-16 00:00:00,0.88,0.881,0.88,0.881
2022-02-16 01:00:00,0.881,0.881,0.88,0.881
2022-02-16 02:00:00,0.881,0.882,0.881,0.882
2022-02-16 03:00:00,0.882,0.882,0.881,0.881
2022-02-16 04:00:00,0.882,0.882,0.881,0.882
2022-02-16 05:00:00,0.881,0.882,0.88,0.88
2022-02-16 06:00:00,0.88,0.881,0.88,0.88
2022-02-16 07:00:00,0.88,0.881,0.879,0.879
2022-02-16 08:00:00,0.879,0.88,0.878,0.879
2022-02-16 09:00:00,0.879,0.88,0.878,0.879
2022-02-16 10:00:00,0.879,0.88,0.878,0.88
2022-02-16 11:00:00,0.879,0.88,0.878,0.879
2022-02-16 12:00:00,0.879,0.881,0.878,0.881
2022-02-16 13:00:00,0.88,0.881,0.879,0.88
2022-02-16 14:00:00,0.88,0.881,0.879,0.88
2022-02-16 15:00:00,0.88,0.881,0.879,0.881
2022-02-16 16:00:00,0.881,0.881,0.879,0.879
2022-02-16 17:00:00,0.879,0.88,0.879,0.88
2022-02-16 18:00:00,0.88,0.88,0.879,0.879
2022-02-16 19:00:00,0.879,0.88,0.878,0.879
2022-02-16 20:00:00,0.879,0.879,0.878,0.879
2022-02-16 21:00:00,0.879,0.88,0.878,0.88
2022-02-16 22:00:00,0.88,0.88,0.879,0.88
2022-02-16 23:00:00,0.88,0.88,0.878,0.879
2022-02-17 00:00:00,0.879,0.879,0.878,0.878
2022-02-17 01:00:00,0.879,0.88,0.879,0.879
2022-02-17 02:00:00,0.878,0.879,0.878,0.879
2022-02-17 03:00:00,0.879,0.882,0.878,0.882
2022-02-17 04:00:00,0.882,0.883,0.88,0.881
2022-02-17 05:00:00,0.882,0.882,0.88,0.881
2022-02-17 06:00:00,0.88,0.881,0.88,0.881
2022-02-17 07:00:00,0.881,0.881,0.879,0.879
2022-02-17 08:00:00,0.879,0.881,0.878,0.88
2022-02-17 09:00:00,0.881,0.882,0.878,0.881
2022-02-17 10:00:00,0.881,0.881,0.879,0.879
2022-02-17 11:00:00,0.88,0.881,0.879,0.881
2022-02-17 12:00:00,0.88,0.881,0.879,0.88
2022-02-17 13:00:00,0.88,0.881,0.879,0.881
2022-02-17 14:00:00,0.881,0.881,0.879,0.881
2022-02-17 15:00:00,0.881,0.881,0.879,0.88
2022-02-17 16:00:00,0.88,0.881,0.879,0.88
2022-02-17 17:00:00,0.88,0.881,0.88,0.88
2022-02-17 18:00:00,0.881,0.881,0.88,0.88
2022-02-17 19:00:00,0.881,0.881,0.88,0.88
2022-02-17 20:00:00,0.88,0.881,0.88,0.881
2022-02-17 21:00:00,0.881,0.881,0.879,0.881
2022-02-17 22:00:00,0.88,0.881,0.88,0.881
2022-02-17 23:00:00,0.881,0.881,0.879,0.88
2022-02-18 00:00:00,0.88,0.881,0.88,0.88
2022-02-18 01:00:00,0.881,0.881,0.879,0.879
2022-02-18 02:00:00,0.88,0.881,0.879,0.88
2022-02-18 03:00:00,0.88,0.881,0.879,0.88
2022-02-18 04:00:00,0.88,0.881,0.879,0.881
2022-02-18 05:00:00,0.881,0.881,0.88,0.88
2022-02-18 06:00:00,0.881,0.881,0.879,0.879
2022-02-18 07:00:00,0.88,0.88,0.879,0.879
2022-02-18 08:00:00,0.879,0.881,0.879,0.88
2022-02-18 09:00:00,0.879,0.881,0.879,0.881
2022-02-18 10:00:00,0.88,0.882,0.88,0.88
2022-02-18 11:00:00,0.881,0.882,0.88,0.88
2022-02-18 12:00:00,0.881,0.881,0.88,0.88
2022-02-18 13:00:00,0.881,0.882,0.88,0.881
2022-02-18 14:00:00,0.881,0.882,0.881,0.882
2022-02-18 15:00:00,0.881,0.883,0.88,0.882
2022-02-18 16:00:00,0.881,0.884,0.881,0.883
2022-02-18 17:00:00,0.883,0.884,0.882,0.883
2022-02-18 18:00:00,0.884,0.884,0.882,0.882
2022-02-18 19:00:00,0.882,0.884,0.882,0.882
2022-02-18 20:00:00,0.882,0.884,0.882,0.884
2022-02-18 21:00:00,0.883,0.883,0.882,0.883
2022-02-18 22:00:00,0.883,0.884,0.883,0.883
2022-02-18 23:00:00,0.884,0.884,0.883,0.884
2022-02-19 00:00:00,0.884,0.884,0.883,0.884
2022-02-19 01:00:00,0.884,0.884,0.883,0.883
2022-02-19 02:00:00,0.884,0.884,0.883,0.884
2022-02-19 03:00:00,0.884,0.884,0.883,0.884
2022-02-19 04:00:00,0.883,0.884,0.883,0.884
2022-02-19 05:00:00,0.884,0.884,0.883,0.884
2022-02-19 06:00:00,0.884,0.884,0.884,0.884
2022-02-19 07:00:00,0.884,0.884,0.884,0.884
2022-02-19 08:00:00,0.885,0.885,0.883,0.883
2022-02-19 09:00:00,0.883,0.884,0.883,0.883
2022-02-19 10:00:00,0.884,0.884,0.883,0.884
2022-02-19 11:00:00,0.884,0.884,0.883,0.884
2022-02-19 12:00:00,0.883,0.884,0.883,0.883
2022-02-19 13:00:00,0.884,0.884,0.882,0.883
2022-02-19 14:00:00,0.882,0.883,0.882,0.882
2022-02-19 15:00:00,0.883,0.883,0.882,0.883
2022-02-19 16:00:00,0.883,0.884,0.883,0.884
2022-02-19 17:00:00,0.883,0.884,0.883,0.884
2022-02-19 18:00:00,0.884,0.884,0.883,0.883
2022-02-19 19:00:00,0.883,0.884,0.883,0.884
2022-02-19 20:00:00,0.883,0.884,0.883,0.884
2022-02-19 21:00:00,0.884,0.884,0.883,0.884
2022-02-19 22:00:00,0.884,0.884,0.883,0.883
2022-02-19 23:00:00,0.884,0.884,0.883,0.883
2022-02-20 00:00:00,0.884,0.884,0.883,0.884
2022-02-20 01:00:00,0.883,0.884,0.883,0.883
2022-02-20 02:00:00,0.883,0.884,0.883,0.884
2022-02-20 03:00:00,0.884,0.884,0.882,0.883
2022-02-20 04:00:00,0.883,0.883,0.882,0.883
2022-02-20 05:00:00,0.883,0.883,0.882,0.882
2022-02-20 06:00:00,0.883,0.884,0.882,0.883
2022-02-20 07:00:00,0.883,0.883,0.882,0.883
2022-02-20 08:00:00,0.882,0.883,0.882,0.882
2022-02-20 09:00:00,0.882,0.883,0.882,0.882
2022-02-20 10:00:00,0.883,0.883,0.882,0.883
2022-02-20 11:00:00,0.883,0.883,0.882,0.883
2022-02-20 12:00:00,0.883,0.889,0.882,0.883
2022-02-20 13:00:00,0.882,0.883,0.882,0.883
2022-02-20 14:00:00,0.883,0.883,0.882,0.883
2022-02-20 15:00:00,0.883,0.883,0.882,0.882
2022-02-20 16:00:00,0.882,0.883,0.882,0.883
2022-02-20 17:00:00,0.882,0.883,0.882,0.883
2022-02-20 18:00:00,0.882,0.883,0.882,0.883
2022-02-20 19:00:00,0.882,0.883,0.882,0.883
2022-02-20 20:00:00,0.883,0.883,0.882,0.882
2022-02-20 21:00:00,0.883,0.884,0.882,0.883
2022-02-20 22:00:00,0.883,0.884,0.882,0.883
2022-02-20 23:00:00,0.883,0.884,0.883,0.883
2022-02-21 00:00:00,0.883,0.884,0.882,0.882
2022-02-21 01:00:00,0.882,0.883,0.88,0.881
2022-02-21 02:00:00,0.881,0.881,0.88,0.881
2022-02-21 03:00:00,0.881,0.881,0.88,0.88
2022-02-21 04:00:00,0.88,0.881,0.88,0.881
2022-02-21 05:00:00,0.881,0.881,0.88,0.881
2022-02-21 06:00:00,0.881,0.881,0.88,0.88
2022-02-21 07:00:00,0.88,0.88,0.879,0.879
2022-02-21 08:00:00,0.879,0.881,0.879,0.881
2022-02-21 09:00:00,0.881,0.881,0.88,0.88
2022-02-21 10:00:00,0.88,0.881,0.879,0.881
2022-02-21 11:00:00,0.881,0.882,0.88,0.882
2022-02-21 12:00:00,0.882,0.883,0.881,0.883
2022-02-21 13:00:00,0.883,0.883,0.881,0.882
2022-02-21 14:00:00,0.882,0.883,0.881,0.883
2022-02-21 15:00:00,0.883,0.883,0.882,0.883
2022-02-21 16:00:00,0.882,0.883,0.882,0.882
2022-02-21 17:00:00,0.881,0.883,0.881,0.882
2022-02-21 18:00:00,0.882,0.884,0.881,0.884
2022-02-21 19:00:00,0.884,0.885,0.883,0.884
2022-02-21 20:00:00,0.884,0.885,0.883,0.884
2022-02-21 21:00:00,0.883,0.885,0.883,0.884
2022-02-21 22:00:00,0.884,0.884,0.883,0.884
2022-02-21 23:00:00,0.884,0.885,0.884,0.885
2022-02-22 00:00:00,0.885,0.885,0.883,0.884
2022-02-22 01:00:00,0.884,0.885,0.883,0.885
2022-02-22 02:00:00,0.884,0.885,0.884,0.884
2022-02-22 03:00:00,0.884,0.886,0.884,0.885
2022-02-22 04:00:00,0.886,0.886,0.884,0.885
2022-02-22 05:00:00,0.884,0.885,0.884,0.884
2022-02-22 06:00:00,0.885,0.885,0.884,0.884
2022-02-22 07:00:00,0.884,0.886,0.884,0.885
2022-02-22 08:00:00,0.885,0.886,0.883,0.883
2022-02-22 09:00:00,0.883,0.884,0.882,0.884
2022-02-22 10:00:00,0.884,0.884,0.88,0.881
2022-02-22 11:00:00,0.882,0.882,0.881,0.882
2022-02-22 12:00:00,0.882,0.882,0.88,0.882
2022-02-22 13:00:00,0.882,0.882,0.88,0.882
2022-02-22 14:00:00,0.881,0.883,0.88,0.881
2022-02-22 15:00:00,0.882,0.883,0.881,0.882
2022-02-22 16:00:00,0.883,0.883,0.881,0.882
2022-02-22 17:00:00,0.882,0.883,0.882,0.883
2022-02-22 18:00:00,0.883,0.883,0.881,0.883
2022-02-22 19:00:00,0.883,0.883,0.882,0.883
2022-02-22 20:00:00,0.883,0.883,0.882,0.883
2022-02-22 21:00:00,0.883,0.883,0.882,0.882
2022-02-22 22:00:00,0.883,0.883,0.882,0.8829
2022-02-22 23:00:00,0.8829,0.8829,0.8826,0.8829
2022-02-23 00:00:00,0.8828,0.8829,0.8826,0.8828
2022-02-23 01:00:00,0.8828,0.8829,0.8825,0.8827
2022-02-23 02:00:00,0.8827,0.883,0.8822,0.883
2022-02-23 03:00:00,0.883,0.8833,0.8829,0.8831
2022-02-23 04:00:00,0.883,0.8833,0.8828,0.8833
2022-02-23 05:00:00,0.8833,0.8837,0.883,0.8833
2022-02-23 06:00:00,0.8835,0.8837,0.8833,0.8836
2022-02-23 07:00:00,0.8837,0.884,0.882,0.8826
2022-02-23 08:00:00,0.8825,0.8829,0.8822,0.8824
2022-02-23 09:00:00,0.8825,0.887,0.8816,0.8817
2022-02-23 10:00:00,0.8817,0.8817,0.8812,0.8815
2022-02-23 11:00:00,0.8816,0.8823,0.8815,0.8822
2022-02-23 12:00:00,0.8823,0.883,0.882,0.8824
2022-02-23 13:00:00,0.8824,0.8824,0.8814,0.8815
2022-02-23 14:00:00,0.8815,0.8828,0.8815,0.8826
2022-02-23 15:00:00,0.8825,0.8835,0.8824,0.8835
2022-02-23 16:00:00,0.8833,0.8843,0.8831,0.8839
2022-02-23 17:00:00,0.8837,0.8845,0.8837,0.8842
2022-02-23 18:00:00,0.8842,0.8846,0.8841,0.8844
2022-02-23 19:00:00,0.8843,0.8848,0.8842,0.8843
2022-02-23 20:00:00,0.8845,0.8849,0.8842,0.8844
2022-02-23 21:00:00,0.8843,0.8848,0.8843,0.8847
2022-02-23 22:00:00,0.8847,0.8847,0.8842,0.8843
2022-02-23 23:00:00,0.8845,0.8849,0.8839,0.8846
2022-02-24 00:00:00,0.8846,0.8866,0.8843,0.8866
2022-02-24 01:00:00,0.8866,0.8866,0.8858,0.8858
2022-02-24 02:00:00,0.8859,0.8879,0.8857,0.8875
2022-02-24 03:00:00,0.8877,0.8905,0.8869,0.8901
2022-02-24 04:00:00,0.8901,0.8931,0.8895,0.8895
2022-02-24 05:00:00,0.8895,0.8918,0.8841,0.8895
2022-02-24 06:00:00,0.8895,0.8899,0.8885,0.889
2022-02-24 07:00:00,0.889,0.8894,0.8879,0.8891
2022-02-24 08:00:00,0.889,0.8898,0.8881,0.8896
2022-02-24 09:00:00,0.8898,0.892,0.8892,0.892
2022-02-24 10:00:00,0.8921,0.8945,0.8914,0.8938
2022-02-24 11:00:00,0.8942,0.8955,0.8938,0.8942
2022-02-24 12:00:00,0.8945,0.8952,0.8936,0.8942
2022-02-24 13:00:00,0.8942,0.8957,0.8938,0.8952
2022-02-24 14:00:00,0.8953,0.8976,0.8949,0.8971
2022-02-24 15:00:00,0.8971,0.9003,0.8971,0.9003
2022-02-24 16:00:00,0.9002,0.9007,0.8959,0.8972
2022-02-24 17:00:00,0.8972,0.8976,0.8948,0.8953
2022-02-24 18:00:00,0.8953,0.8959,0.893,0.8937
2022-02-24 19:00:00,0.8937,0.8941,0.8923,0.894
2022-02-24 20:00:00,0.8941,0.8944,0.8914,0.8927
2022-02-24 21:00:00,0.8927,0.8936,0.8926,0.8931
2022-02-24 22:00:00,0.8932,0.894,0.8922,0.8928
2022-02-24 23:00:00,0.8928,0.8936,0.8926,0.8933
2022-02-25 00:00:00,0.8935,0.8936,0.892,0.8927
2022-02-25 01:00:00,0.8928,0.8934,0.8924,0.8924
2022-02-25 02:00:00,0.8924,0.8927,0.8919,0.8919
2022-02-25 03:00:00,0.8922,0.8922,0.8915,0.8915
2022-02-25 04:00:00,0.8917,0.8917,0.8906,0.8913
2022-02-25 05:00:00,0.8913,0.8916,0.8909,0.8909
2022-02-25 06:00:00,0.891,0.8928,0.891,0.8927
2022-02-25 07:00:00,0.8927,0.8932,0.8914,0.8922
2022-02-25 08:00:00,0.8923,0.8953,0.892,0.8948
2022-02-25 09:00:00,0.8949,0.8952,0.894,0.8946
2022-02-25 10:00:00,0.8946,0.8956,0.8943,0.895
2022-02-25 11:00:00,0.895,0.8955,0.8946,0.8946
2022-02-25 12:00:00,0.8946,0.8947,0.8909,0.8915
2022-02-25 13:00:00,0.8916,0.892,0.8905,0.8907
2022-02-25 14:00:00,0.8907,0.8919,0.8893,0.8905
2022-02-25 15:00:00,0.8904,0.8907,0.8892,0.8894
2022-02-25 16:00:00,0.8894,0.8901,0.8882,0.8886
2022-02-25 17:00:00,0.8886,0.8903,0.8884,0.89
2022-02-25 18:00:00,0.89,0.89,0.8886,0.8886
2022-02-25 19:00:00,0.8886,0.8891,0.8883,0.8883
2022-02-25 20:00:00,0.8883,0.8886,0.8877,0.8877
2022-02-25 21:00:00,0.888,0.8882,0.8874,0.8874
2022-02-25 22:00:00,0.8874,0.8878,0.8872,0.8873
2022-02-25 23:00:00,0.8872,0.8873,0.8868,0.8868
2022-02-26 00:00:00,0.887,0.8874,0.8863,0.8863
2022-02-26 01:00:00,0.887,0.8873,0.8863,0.8871
2022-02-26 02:00:00,0.8872,0.8875,0.887,0.8875
2022-02-26 03:00:00,0.8876,0.8881,0.8876,0.888
2022-02-26 04:00:00,0.888,0.8882,0.888,0.888
2022-02-26 05:00:00,0.8882,0.8882,0.8877,0.8879
2022-02-26 06:00:00,0.8879,0.8881,0.8879,0.8881
2022-02-26 07:00:00,0.8881,0.8922,0.8881,0.8883
2022-02-26 08:00:00,0.8884,0.8885,0.8881,0.8882
2022-02-26 09:00:00,0.8883,0.8885,0.888,0.888
2022-02-26 10:00:00,0.8882,0.8885,0.888,0.8884
2022-02-26 11:00:00,0.8884,0.8886,0.8883,0.8886
2022-02-26 12:00:00,0.8885,0.8885,0.8881,0.8882
2022-02-26 13:00:00,0.8884,0.8884,0.8881,0.8883
2022-02-26 14:00:00,0.8882,0.8883,0.8879,0.8882
2022-02-26 15:00:00,0.8883,0.8883,0.888,0.8882
2022-02-26 16:00:00,0.8881,0.8883,0.888,0.8881
2022-02-26 17:00:00,0.8881,0.8883,0.888,0.8883
2022-02-26 18:00:00,0.888,0.8882,0.8878,0.8878
2022-02-26 19:00:00,0.888,0.8882,0.8877,0.888
2022-02-26 20:00:00,0.888,0.888,0.8877,0.888
2022-02-26 21:00:00,0.888,0.888,0.8876,0.8878
2022-02-26 22:00:00,0.8877,0.888,0.8876,0.8879
2022-02-26 23:00:00,0.888,0.8885,0.8877,0.8877
2022-02-27 00:00:00,0.8877,0.8878,0.8875,0.8877
2022-02-27 01:00:00,0.8877,0.8879,0.8874,0.8877
2022-02-27 02:00:00,0.8877,0.8881,0.8877,0.8881
2022-02-27 03:00:00,0.8879,0.8882,0.8879,0.8882
2022-02-27 04:00:00,0.888,0.8881,0.8879,0.8879
2022-02-27 05:00:00,0.8879,0.8882,0.8876,0.8882
2022-02-27 06:00:00,0.8882,0.8882,0.888,0.8881
2022-02-27 07:00:00,0.8881,0.8884,0.888,0.8882
2022-02-27 08:00:00,0.8885,0.8885,0.8881,0.8883
2022-02-27 09:00:00,0.8883,0.8883,0.8879,0.888
2022-02-27 10:00:00,0.888,0.888,0.8879,0.888
2022-02-27 11:00:00,0.8879,0.888,0.8877,0.8877
2022-02-27 12:00:00,0.8878,0.8879,0.8873,0.8873
2022-02-27 13:00:00,0.8874,0.8876,0.8868,0.887
2022-02-27 14:00:00,0.887,0.8871,0.8866,0.887
2022-02-27 15:00:00,0.8869,0.887,0.8867,0.8868
2022-02-27 16:00:00,0.8868,0.8871,0.8867,0.8871
2022-02-27 17:00:00,0.887,0.8873,0.8869,0.8872
2022-02-27 18:00:00,0.8873,0.8897,0.8873,0.8897
2022-02-27 19:00:00,0.8899,0.8913,0.8897,0.8909
2022-02-27 20:00:00,0.891,0.8935,0.891,0.8935
2022-02-27 21:00:00,0.8936,0.8983,0.8936,0.8968
2022-02-27 22:00:00,0.897,0.8972,0.8954,0.8965
2022-02-27 23:00:00,0.8968,0.897,0.8942,0.8945
2022-02-28 00:00:00,0.8944,0.8945,0.8932,0.8943
2022-02-28 01:00:00,0.8945,0.8956,0.8943,0.8947
2022-02-28 02:00:00,0.8949,0.8966,0.8949,0.8961
2022-02-28 03:00:00,0.8962,0.8967,0.8961,0.8966
2022-02-28 04:00:00,0.8967,0.8975,0.8967,0.8972
2022-02-28 05:00:00,0.8972,0.8974,0.8963,0.8964
2022-02-28 06:00:00,0.8964,0.8964,0.8958,0.8963
2022-02-28 07:00:00,0.8963,0.8964,0.8933,0.8938
2022-02-28 08:00:00,0.8938,0.8957,0.8935,0.8948
2022-02-28 09:00:00,0.8948,0.8956,0.8943,0.8947
2022-02-28 10:00:00,0.8948,0.8948,0.8907,0.891
2022-02-28 11:00:00,0.891,0.8935,0.891,0.893
2022-02-28 12:00:00,0.8931,0.8936,0.8925,0.8935
2022-02-28 13:00:00,0.8935,0.8945,0.8922,0.8925
2022-02-28 14:00:00,0.8922,0.8929,0.8876,0.8912
2022-02-28 15:00:00,0.8912,0.8925,0.8901,0.8905
2022-02-28 16:00:00,0.8906,0.8914,0.8894,0.891
2022-02-28 17:00:00,0.8911,0.8926,0.8906,0.8924
2022-02-28 18:00:00,0.8926,0.8926,0.8916,0.8917
2022-02-28 19:00:00,0.8918,0.8924,0.891,0.891
2022-02-28 20:00:00,0.8913,0.8922,0.8911,0.8922
2022-02-28 21:00:00,0.8922,0.8923,0.8912,0.8912
2022-02-28 22:00:00,0.8914,0.8916,0.89,0.8904
2022-02-28 23:00:00,0.8904,0.8911,0.8904,0.8911
2022-03-01 00:00:00,0.8911,0.8918,0.8911,0.8916
2022-03-01 01:00:00,0.8916,0.892,0.8915,0.892
2022-03-01 02:00:00,0.8919,0.893,0.8919,0.893
2022-03-01 03:00:00,0.8929,0.8938,0.8926,0.8934
2022-03-01 04:00:00,0.8935,0.8935,0.8929,0.8931
2022-03-01 05:00:00,0.8931,0.8934,0.8927,0.8933
2022-03-01 06:00:00,0.8933,0.8933,0.892,0.8925
2022-03-01 07:00:00,0.8924,0.8926,0.8906,0.891
